64	0.002	1.0627165930392	0.00286518922752456
64	0.00225	1.07696065220651	0.00398876785037287
64	0.0025	1.09994255532799	0.00671615389880597
64	0.00275	1.13280030793555	0.00863254380980363
64	0.003	1.16630568121459	0.010725344141053
64	0.00325	1.27516164810826	0.0222761636451503
64	0.0035	1.3188055061808	0.0202520476518783
64	0.00375	1.416906107358	0.0275893841413039
64	0.004	1.51924829589971	0.0271011901558186
64	0.00425	1.60896619325647	0.030481353054521
64	0.0045	1.78923569995105	0.0404047965247997
64	0.00475	1.94007199846734	0.0493526785981996
64	0.005	2.23146542097649	0.048763198750447
64	0.00525	2.37229296481238	0.0552698088016086
64	0.0055	2.42079815350629	0.0594524182651128
64	0.00575	2.54323923443867	0.0600423640940019
