16	0.002	1.50634660390092	0.0119463902425647
16	0.00225	1.50268997602675	0.0139156852340532
16	0.0025	1.5276286243109	0.0128749095324436
16	0.00275	1.56575030483137	0.0127725665858208
16	0.003	1.56265479743908	0.0138917558661537
16	0.00325	1.61588212267507	0.0133163135973526
16	0.0035	1.62935217438257	0.0138824554817939
16	0.00375	1.69344131988484	0.0136040296310505
16	0.004	1.69460177210188	0.0139076860965578
16	0.00425	1.71755547357041	0.0147697535797937
16	0.0045	1.75818210281121	0.0150425418411662
16	0.00475	1.76511528405327	0.0149455965351194
16	0.005	1.77649302871825	0.0158292970833054
16	0.00525	1.84573111181296	0.0168876728661194
16	0.0055	1.84974134873659	0.0157389066180922
16	0.00575	1.85644125630384	0.0159186646254337
