16	0.002	0.86097078313246	0.00400663465661898
16	0.00225	0.862233055727583	0.0046465433817584
16	0.0025	0.855358751319897	0.00422048461079343
16	0.00275	0.844583687712464	0.00413735691191538
16	0.003	0.839430179712885	0.00462333609391272
16	0.00325	0.829893403567295	0.00446340756279254
16	0.0035	0.822794942686132	0.00432696759539119
16	0.00375	0.806614730097657	0.0041201724417362
16	0.004	0.800117815514903	0.00409342749708675
16	0.00425	0.792043033078803	0.00435976969877191
16	0.0045	0.785594721009017	0.00434455890554376
16	0.00475	0.777619019560288	0.00434429015631649
16	0.005	0.77822535001375	0.00449035439122325
16	0.00525	0.759493877485308	0.00459577074100956
16	0.0055	0.758551832328378	0.00395490333485869
16	0.00575	0.757347879700077	0.00479096928268727
