48	0.002	1.11387192430903	0.00672124503202699
48	0.00225	1.14788517390686	0.00865819454407582
48	0.0025	1.17579395849928	0.0116247012679654
48	0.00275	1.21441988394305	0.0140078625883841
48	0.003	1.22692352776516	0.0136845540849769
48	0.00325	1.29842338436072	0.0180629082831829
48	0.0035	1.36877994029506	0.0197732871849297
48	0.00375	1.44728909755305	0.0223469065661851
48	0.004	1.52829566365773	0.0319281912206682
48	0.00425	1.62745128709959	0.0279062432438326
48	0.0045	1.77572157414946	0.0353810985020446
48	0.00475	1.85548777904832	0.0344858292451248
48	0.005	2.01358490497435	0.0429343320140425
48	0.00525	2.04720833506481	0.0380623139586028
48	0.0055	2.22272577393626	0.0443015662089472
48	0.00575	2.29683163204462	0.0427956043438488
