48	0.002	2.00420311843881	0.0255303425146264
48	0.00225	1.86515885953716	0.0283020173856424
48	0.0025	1.76327416251121	0.0274868299895651
48	0.00275	1.66077462482759	0.0294125254210568
48	0.003	1.59375477811664	0.0266001008202154
48	0.00325	1.47126244112834	0.0258781246459943
48	0.0035	1.35811441436035	0.0226812411902415
48	0.00375	1.25602036913964	0.0225948750188679
48	0.004	1.16808004256481	0.0283573563088871
48	0.00425	1.08689074039688	0.0210493863284895
48	0.0045	1.01396358124179	0.0221647562422508
48	0.00475	0.923854453906187	0.0184263028278279
48	0.005	0.843057449823254	0.0184474168196
48	0.00525	0.812161175681812	0.0160831478535938
48	0.0055	0.754816591822762	0.0160569203269503
48	0.00575	0.714260476903592	0.0139717007124355
