80	0.003	1.89528009259221	0.0415812896051195
80	0.003125	1.73768363355302	0.0383809980639729
80	0.00325	1.66383789220416	0.0449751822899677
80	0.003375	1.63555362125445	0.0323269691416717
80	0.0035	1.45050792511593	0.0375374737084772
80	0.003625	1.25793671370578	0.0382508383915119
80	0.00375	1.25624442809538	0.0338825449537786
80	0.003875	1.17743548233957	0.0364433566051371
80	0.004	1.10570193677827	0.0257577931536221
80	0.004125	0.986454470757587	0.0236252807204457
80	0.00425	0.908085468077198	0.0270977250119276
80	0.004375	0.820383278248674	0.0220342563959687
80	0.0045	0.740932670808017	0.0187595358411006
80	0.004625	0.723805262980426	0.0209516258995037
80	0.00475	0.745744590241785	0.0193335884664811
80	0.003	1.89528009259221	0.0415812896051195
80	0.003125	1.73768363355302	0.0383809980639729
80	0.00325	1.66383789220416	0.0449751822899677
80	0.003375	1.63555362125445	0.0323269691416717
80	0.0035	1.45050792511593	0.0375374737084772
80	0.003625	1.25793671370578	0.0382508383915119
80	0.00375	1.25624442809538	0.0338825449537786
80	0.003875	1.17743548233957	0.0364433566051371
80	0.004	1.10570193677827	0.0257577931536221
80	0.004125	0.986454470757587	0.0236252807204457
80	0.00425	0.908085468077198	0.0270977250119276
80	0.004375	0.820383278248674	0.0220342563959687
80	0.0045	0.740932670808017	0.0187595358411006
80	0.004625	0.723805262980426	0.0209516258995037
80	0.00475	0.745744590241785	0.0193335884664811
