80	0.003	1.12035464458091	0.00944742130695596
80	0.003125	1.15745703320547	0.0116440513224279
80	0.00325	1.16337980184924	0.0114592815705861
80	0.003375	1.18699231598577	0.0113624748757765
80	0.0035	1.25928267068829	0.0175019310379089
80	0.003625	1.37462789443638	0.0291823168055387
80	0.00375	1.3722530287426	0.0263211430050405
80	0.003875	1.42091988578438	0.0299015673000771
80	0.004	1.4824251614246	0.0325345785502617
80	0.004125	1.63020249198549	0.0332043038623013
80	0.00425	1.71759032533564	0.041944435637679
80	0.004375	1.89484564852464	0.05187745254273
80	0.0045	2.02897121085102	0.0489448163614015
80	0.004625	1.98653416091079	0.0573216111296052
80	0.00475	1.97316898172295	0.0506512167321621
